record_id,date,company,ticker,sector,provider,currency,share_price,market_cap,revenue,portfolio_value,ingestion_timestamp
764,2026-08-04,Caterpillar Inc.,CAT,Industrials,Provider_D,USD,313.26,3381497180691.0,328080581997.0,841566420.0,2026-09-08 18:09:01
653,2026-08-04,Chevron Corp.,CVX,Energy,Provider_A,USD,200.56,3984436020154.0,395797656121.0,306745595.0,2026-09-08 03:12:19
654,2026-08-04,Chevron Corp.,CVX,Energy,Provider_B,USD,200.3,3979374142887.0,395294829837.0,306355901.0,2026-09-08 08:49:19
655,2026-08-04,Chevron Corp.,CVX,Energy,Provider_C,USD,200.61,3985462372700.0,395899609805.0,306824609.0,2026-09-08 08:17:05
656,2026-08-04,Chevron Corp.,CVX,Energy,Provider_D,USD,200.36,3980604932041.0,395417091422.0,306450655.0,2026-09-08 18:40:36
693,2026-08-04,Cisco Systems,CSCO,Technology,Provider_A,USD,72.67,885676498180.0,120001067044.0,214810427.0,2026-09-08 20:24:24
694,2026-08-04,Cisco Systems,CSCO,Technology,Provider_B,USD,72.6,884858462251.0,119890230655.0,214612022.0,2026-09-08 17:31:57
695,2026-08-04,Cisco Systems,CSCO,Technology,Provider_C,USD,72.59,884688841731.0,119867248626.0,214570882.0,2026-09-08 14:44:12
696,2026-08-04,Cisco Systems,CSCO,Technology,Provider_D,USD,72.42,882591606792.0,119583092468.0,214062223.0,2026-09-08 14:05:01
641,2026-08-04,Coca-Cola,KO,Consumer,Provider_A,USD,423.68,2810439151426.0,215366283861.0,631529213.0,2026-09-08 13:06:40
642,2026-08-04,Coca-Cola,KO,Consumer,Provider_B,USD,424.52,2815977814246.0,215790716188.0,632773797.0,2026-09-08 23:48:35
643,2026-08-04,Coca-Cola,KO,Consumer,Provider_C,USD,424.08,2813095853952.0,215569869180.0,632126197.0,2026-09-08 13:14:10
644,2026-08-04,Coca-Cola,KO,Consumer,Provider_D,USD,423.55,2809571121274.0,215299765991.0,631334160.0,2026-09-08 21:58:00
789,2026-08-04,Comcast,CMCSA,Communication,Provider_A,USD,639.38,440225048376.635,173721359446.0,86377120.0,2026-09-08 04:38:23
790,2026-08-04,Comcast,CMCSA,Communication,Provider_B,USD,638.51,366482429676.0,173483624307.0,86258914.0,2026-09-08 19:07:10
791,2026-08-04,Comcast,CMCSA,Communication,Provider_C,USD,639.9,367279553751.0,173860962925.0,86446533.0,2026-09-08 14:19:32
792,2026-08-04,Comcast,CMCSA,Communication,Provider_D,USD,639.67,367148509711.0,173798929951.0,86415689.0,2026-09-08 17:20:15
749,2026-08-04,ConocoPhillips,COP,Energy,Provider_A,USD,275.95,207387120872.0,447968787960.0,16227345.0,2026-09-08 02:00:25
750,2026-08-04,ConocoPhillips,COP,Energy,Provider_B,USD,276.18,207555378041.0,448332233673.0,16240511.0,2026-09-08 12:01:20
751,2026-08-04,ConocoPhillips,COP,Energy,Provider_C,USD,275.36,206940011400.0,,16192361.0,2026-09-08 11:46:52
752,2026-08-04,ConocoPhillips,COP,Energy,Provider_D,USD,274.7,206444047073.0,445931691226.0,16153553.0,2026-09-08 11:11:03
745,2026-08-04,Duke Energy,DUK,Utilities,Provider_A,USD,673.47,298626150178.0,390821691566.0,15414118.0,2026-09-08 09:48:04
746,2026-08-04,Duke Energy,DUK,Utilities,Provider_B,USD,672.28,298097229720.0,390129476273.0,15386817.0,2026-09-08 02:53:34
747,2026-08-04,Duke Energy,DUK,Utilities,Provider_C,USD,235.38899999999998,298211138521.0,390278552400.0,15392697.0,2026-09-08 01:21:46
748,2026-08-04,Duke Energy,DUK,Utilities,Provider_D,USD,671.94,297945292798.0,389930631513.0,15378974.0,2026-09-08 12:37:16
649,2026-08-04,Exxon Mobil,XOM,Energy,Provider_A,USD,45.4,1399198984984.0,95925177791.0,125368643.0,2026-09-08 00:39:47
650,2026-08-04,Exxon Mobil,XOM,Energy,Provider_B,USD,45.45,1400936883065.0,96044323233.0,125524359.0,2026-09-08 18:10:28
651,2026-08-04,Exxon Mobil,XOM,Energy,Provider_C,USD,45.53,1403365631231.0,96210831430.0,125741976.0,2026-09-08 04:43:37
652,2026-08-04,Exxon Mobil,XOM,Energy,Provider_D,USD,45.48,1401764532929.0,96101064598.0,125598517.0,2026-09-08 08:23:11
721,2026-08-04,Goldman Sachs,GS,Financials,Provider_A,USD,707.67,3762308815020.0,100285302347.0,614819415.0,2026-09-08 17:48:28
722,2026-08-04,Goldman Sachs,GS,Financials,Provider_B,USD,707.81,3763081798600.0,100305906421.0,614945733.0,2026-09-08 17:27:10
723,2026-08-04,Goldman Sachs,GS,Financials,Provider_C,USD,709.66,3772900469889.0,100567625612.0,616550255.0,2026-09-08 02:14:09
724,2026-08-04,Goldman Sachs,GS,Financials,Provider_D,USD,708.82,3768431850620.0,100448513424.0,615820014.0,2026-09-08 12:52:41
773,2026-08-04,Home Depot,HD,Consumer,Provider_A,USD,272.21,1339339329403.0,179923841953.0,96292008.0,2026-09-08 13:35:56
774,2026-08-04,Home Depot,HD,Consumer,Provider_B,USD,271.4,1335333206542.0,179385668392.0,96003987.0,2026-09-08 07:10:59
775,2026-08-04,Home Depot,HD,Consumer,Provider_C,USD,272.11,1338845639030.0,179857520695.0,96256514.0,2026-09-08 07:29:06
776,2026-08-04,Home Depot,HD,Consumer,Provider_D,USD,271.88,1337720252279.0,179706338763.0,96175604.0,2026-09-08 13:44:17
685,2026-08-04,Intel Corp.,INTC,Technology,Provider_A,USD,192.23,2204569563928.0,208263380009.0,335288502.0,2026-09-08 12:09:14
686,2026-08-04,Intel Corp.,INTC,Technology,Provider_B,USD,192.39,2206339831652.0,208430615349.0,335557739.0,2026-09-08 02:13:17
687,2026-08-04,Intel Corp.,INTC,Technology,Provider_C,USD,192.13,2203339448998.0,208147172339.0,335101417.0,2026-09-08 00:19:24
688,2026-08-04,Intel Corp.,INTC,Technology,Provider_D,USD,191.71,2198533849639.0,207693192395.0,334370543.0,2026-09-08 22:58:29
629,2026-08-04,JPMorgan Chase,JPM,Financials,Provider_A,USD,754.33,2164027914030.0,164923906099.0,494766773.0,2026-09-08 08:46:18
630,2026-08-04,JPMorgan Chase,JPM,Financials,Provider_B,USD,757.59,2173362883158.0,165635338499.0,496901049.0,2026-09-08 19:37:53
631,2026-08-04,JPMorgan Chase,JPM,Financials,Provider_C,USD,754.95,2165782631221.0,165057635803.0,495167958.0,2026-09-08 00:40:09
632,2026-08-04,JPMorgan Chase,JPM,Financials,Provider_D,EUR,758.92,2177187843956.0,165926844662.0,497775559.0,2026-09-08 07:09:15
645,2026-08-04,Johnson & Johnson,JNJ,Healthcare,Provider_A,USD,609.08,1393815115026.0,291786316159.0,282693100.0,2026-09-08 06:00:32
646,2026-08-04,Johnson & Johnson,JNJ,Healthcare,Provider_B,USD,611.8,1400053179794.0,293092215284.0,283958302.0,2026-09-08 17:22:18
647,2026-08-04,Johnson & Johnson,JNJ,Healthcare,Provider_C,USD,610.74,1397625758441.0,292584050085.0,283465973.0,2026-09-08 00:03:41
648,2026-08-04,Johnson & Johnson,JNJ,Healthcare,Provider_D,USD,611.06,1398357406188.0,292737215881.0,283614366.0,2026-09-08 06:50:27
753,2026-08-04,Lockheed Martin,LMT,Industrials,Provider_A,USD,478.51,3911646564570.0,140949417574.0,840713377.0,2026-09-08 21:36:45
754,2026-08-04,Lockheed Martin,LMT,Industrials,Provider_B,USD,479.0,3915698221002.0,141095412005.0,841584182.0,2026-09-08 12:51:09
755,2026-08-04,Lockheed Martin,LMT,Industrials,Provider_C,USD,478.31,3910002108950.0,140890162460.0,840359942.0,2026-09-08 11:25:21
756,2026-08-04,Lockheed Martin,LMT,Industrials,Provider_D,USD,476.55,3895627883484.0,140372212110.0,837270551.0,2026-09-08 06:10:05
777,2026-08-04,Lowe's,LOW,Consumer,Provider_A,USD,384.08,1023269486491.0,329373812330.0,86538927.0,2026-09-08 08:57:06
778,2026-08-04,Lowe's,LOW,Consumer,Provider_B,USD,383.42,1021491839102.0,328801616535.0,86388590.0,2026-09-08 06:07:04
779,2026-08-04,Lowe's,LOW,Consumer,Provider_C,USD,384.01,1023063075382.0,329307371950.0,86521471.0,2026-09-08 18:14:59
780,2026-08-04,Lowe's,LOW,Consumer,Provider_D,USD,384.25,1023713682856.0,329516791919.0,86576494.0,2026-09-08 01:18:10
661,2026-08-04,Mastercard Inc.,MA,Financials,Provider_A,USD,607.13,2001022513719.0,421019839204.0,361794326.0,2026-09-08 22:32:03
662,2026-08-04,Mastercard Inc.,MA,Financials,Provider_B,USD,606.21,1997982871973.0,420380291438.0,361244744.0,2026-09-08 15:51:57
663,2026-08-04,Mastercard Inc.,MA,Financials,Provider_C,USD,606.42,1998699273966.0,420531024101.0,361374273.0,2026-09-08 13:52:38
664,2026-08-04,Mastercard Inc.,MA,Financials,Provider_D,USD,606.05,1997456580584.0,420269558493.0,361149588.0,2026-09-08 08:38:04
701,2026-08-04,McDonald's,MCD,Consumer,Provider_A,USD,673.3,1229630421278.0,444207386656.0,80269738.0,2026-09-08 18:18:31
702,2026-08-04,McDonald's,MCD,Consumer,Provider_B,USD,671.33,1226030867003.0,442907037730.0,80034761.0,2026-09-08 13:24:42
703,2026-08-04,McDonald's,MCD,Consumer,Provider_C,USD,671.33,1226022456491.0,442903999410.0,80034212.0,2026-09-08 04:02:59
704,2026-08-04,McDonald's,MCD,Consumer,Provider_D,USD,672.7,1228533496707.0,443811119625.0,80198132.0,2026-09-08 03:15:26
713,2026-08-04,Merck & Co.,MRK,Healthcare,Provider_A,USD,162.19,1990694806242.0,58294199916.0,340008550.0,2026-09-08 19:49:30
714,2026-08-04,Merck & Co.,MRK,Healthcare,Provider_B,USD,162.86,1998992789730.0,58537192617.0,341425837.0,2026-09-08 20:45:02
715,2026-08-04,Merck & Co.,MRK,Healthcare,Provider_C,USD,162.44,1993760298032.0,58383967765.0,340532133.0,2026-09-08 15:18:05
716,2026-08-04,Merck & Co.,MRK,Healthcare,Provider_D,USD,162.79,1998170528783.0,58513114067.0,341285395.0,2026-09-08 05:34:59
621,2026-08-04,Meta Platforms,META,Communication,Provider_A,USD,329.03,1727671901319.0,293161313595.0,384867095.0,2026-09-08 17:16:35
622,2026-08-04,Meta Platforms,META,Communication,Provider_B,USD,328.98,1727406799288.0,293116329557.0,384808040.0,2026-09-08 21:15:34
623,2026-08-04,Meta Platforms,META,Communication,Provider_C,USD,328.89,1726932903410.0,293035916176.0,384702472.0,2026-09-08 03:04:25
624,2026-08-04,Meta Platforms,META,Communication,Provider_D,USD,329.06,1727796219698.0,293182408653.0,384894789.0,2026-09-08 14:48:29
605,2026-08-04,Microsoft Corp.,MSFT,Technology,Provider_A,USD,231.26,3040701870776.0,64873253565.0,682270049.0,2026-09-08 15:30:23
606,2026-08-04,Microsoft Corp.,MSFT,Technology,Provider_B,USD,231.95,3049773412641.0,65066794550.0,684305513.0,2026-09-08 13:26:33
607,2026-08-04,Microsoft Corp.,MSFT,Technology,Provider_C,USD,232.21,3053115804053.0,65138104338.0,685055476.0,2026-09-08 13:08:21
608,2026-08-04,Microsoft Corp.,MSFT,Technology,Provider_D,USD,231.33,3041520215581.0,64890712919.0,682453668.0,2026-09-08 02:34:58
725,2026-08-04,Morgan Stanley,MS,Financials,Provider_A,USD,69.29,,230209594440.0,250763532.0,2026-09-08 11:03:38
726,2026-08-04,Morgan Stanley,MS,Financials,Provider_B,USD,69.34,1928768814746.0,230396680080.0,250967321.0,2026-09-08 15:30:05
727,2026-08-04,Morgan Stanley,MS,Financials,Provider_C,USD,69.43,1931193641119.0,230686332184.0,251282834.0,2026-09-08 02:25:34
728,2026-08-04,Morgan Stanley,MS,Financials,Provider_D,USD,69.32,1928226181486.0,230331861061.0,250896715.0,2026-09-08 23:38:11
609,2026-08-04,NVIDIA Corp.,NVDA,Technology,Provider_A,USD,206.46,210503153782.0,256224501874.0,38522314.0,2026-09-08 12:22:08
610,2026-08-04,NVIDIA Corp.,NVDA,Technology,Provider_B,USD,206.91,210964281350.0,256785786487.0,38606701.0,2026-09-08 11:01:14
611,2026-08-04,NVIDIA Corp.,NVDA,Technology,Provider_C,USD,207.23,211293106721.0,257186032828.0,38666876.0,2026-09-08 15:35:30
612,2026-08-04,NVIDIA Corp.,NVDA,Technology,Provider_D,USD,206.72,210772590832.0,256552460731.0,38571621.0,2026-09-08 18:02:25
673,2026-08-04,Netflix Inc.,NFLX,Communication,Provider_A,USD,263.55,1712941167827.0,,426137278.0,2026-09-08 08:22:33
674,2026-08-04,Netflix Inc.,NFLX,Communication,Provider_B,GBP,263.64,1713554453087.0,140301020671.0,426289848.0,2026-09-08 14:49:59
675,2026-08-04,Netflix Inc.,NFLX,Communication,Provider_C,USD,263.66,1713672935469.0,140310721675.0,426319324.0,2026-09-08 12:27:24
676,2026-08-04,Netflix Inc.,NFLX,Communication,Provider_D,USD,658.625,1712315743101.0,140199598580.0,425981688.0,2026-09-08 17:49:57
741,2026-08-04,NextEra Energy,NEE,Utilities,Provider_A,USD,47.98,2638905685130.0,414797442114.0,419850769.0,2026-09-08 23:41:54
742,2026-08-04,NextEra Energy,NEE,Utilities,Provider_B,USD,48.08,2644375993611.0,415657294733.0,420721097.0,2026-09-08 10:53:05
743,2026-08-04,NextEra Energy,NEE,Utilities,Provider_C,USD,48.0,2639678467099.0,414918912156.0,419973719.0,2026-09-08 03:57:09
744,2026-08-04,NextEra Energy,NEE,Utilities,Provider_D,USD,48.1,2645222818909.0,415790403305.0,420855827.0,2026-09-08 23:15:59
705,2026-08-04,Nike Inc.,NKE,Consumer,Provider_A,USD,409.85,1107104224822.0,359187997764.0,148161755.0,2026-09-08 10:33:35
706,2026-08-04,Nike Inc.,NKE,Consumer,Provider_B,USD,409.18,1429288843559.3225,358604628034.0,147921121.0,2026-09-08 16:29:57
707,2026-08-04,Nike Inc.,NKE,Consumer,Provider_C,USD,411.05,1110355924618.0,360242976611.0,148596924.0,2026-09-08 18:40:15
708,2026-08-04,Nike Inc.,NKE,Consumer,Provider_D,USD,410.82,1584757939900.1152,360040867306.0,148513556.0,2026-09-08 07:14:24
669,2026-08-04,Oracle Corp.,ORCL,Technology,Provider_A,USD,528.61,1534587942371.0,368518030250.0,275865021.0,2026-09-08 15:53:15
670,2026-08-04,Oracle Corp.,ORCL,Technology,Provider_B,USD,528.01,1532835020570.0,368097081231.0,275549908.0,2026-09-08 13:03:05
671,2026-08-04,Oracle Corp.,ORCL,Technology,Provider_C,INR,528.26,1533579224223.0,368275795306.0,275683689.0,2026-09-08 08:30:58
672,2026-08-04,Oracle Corp.,ORCL,Technology,Provider_D,USD,528.04,1532925708248.0,368118859093.0,275566210.0,2026-09-08 07:10:32
697,2026-08-04,PepsiCo,PEP,Consumer,Provider_A,USD,246.86,3335443184341.0,409070623716.0,428404415.0,2026-09-08 11:57:31
698,2026-08-04,PepsiCo,PEP,Consumer,Provider_B,USD,246.78,3334353113835.0,408936933589.0,428264407.0,2026-09-08 14:53:25
699,2026-08-04,PepsiCo,PEP,Consumer,Provider_C,USD,247.07,3338341608260.0,409426096741.0,428776689.0,2026-09-08 18:42:03
700,2026-08-04,PepsiCo,PEP,Consumer,Provider_D,USD,246.78,3334397635449.0,408942393878.0,428270125.0,2026-09-08 13:46:55
709,2026-08-04,Pfizer Inc.,PFE,Healthcare,Provider_A,USD,219.19,3730598517167.0,199747718340.0,684298960.0,2026-09-08 21:50:43
710,2026-08-04,Pfizer Inc.,PFE,Healthcare,Provider_B,USD,221.44,3733137327231.0,199883654039.0,684764651.0,2026-09-08 04:03:22
711,2026-08-04,Pfizer Inc.,PFE,Healthcare,Provider_C,USD,219.65,3738446276715.0,200167911523.0,685738465.0,2026-09-08 18:34:18
712,2026-08-04,Pfizer Inc.,PFE,Healthcare,Provider_D,USD,219.61,3737663546397.0,200126001734.0,685594890.0,2026-09-08 05:05:26
657,2026-08-04,Procter & Gamble,PG,Consumer,Provider_A,USD,704.96,3141145079107.0,65604224868.0,357296112.0,2026-09-08 04:20:45
658,2026-08-04,Procter & Gamble,PG,Consumer,Provider_B,USD,703.39,3134147146758.0,65458069910.0,356500117.0,2026-09-08 01:19:55
659,2026-08-04,Procter & Gamble,PG,Consumer,Provider_C,USD,703.3,3133771374761.0,65450221743.0,356457374.0,2026-09-08 16:30:38
660,2026-08-04,Procter & Gamble,PG,Consumer,Provider_D,USD,702.93,3132105320701.0,65415425457.0,356267866.0,2026-09-08 03:25:07
793,2026-08-04,Qualcomm,QCOM,Technology,Provider_A,USD,465.11,2441117649732.0,60188393784.0,257056731.0,2026-09-08 01:16:30
7673,2026-08-04,Qualcomm,QCOM,Technology,Provider_A,USD,465.11,2441117649732.0,60188393784.0,257056731.0,2026-09-08 01:16:30
794,2026-08-04,Qualcomm,QCOM,Technology,Provider_B,USD,466.27,2447198303690.0,60338318879.0,257697042.0,2026-09-08 19:27:38
795,2026-08-04,Qualcomm,QCOM,Technology,Provider_C,USD,467.16,2451872822686.0,60453574197.0,258189282.0,2026-09-08 14:14:19
796,2026-08-04,Qualcomm,QCOM,Technology,Provider_D,USD,466.1,2839472898205.8643,60316412300.0,257603482.0,2026-09-08 13:40:48
681,2026-08-04,Salesforce Inc.,CRM,Technology,Provider_A,USD,558.38,3265785903770.0,55550612372.0,339446799.0,2026-09-08 08:37:49
682,2026-08-04,Salesforce Inc.,CRM,Technology,Provider_B,USD,557.62,3261343518947.0,55475047958.0,338985056.0,2026-09-08 05:54:01
683,2026-08-04,Salesforce Inc.,CRM,Technology,Provider_C,USD,559.19,3270478036961.0,55630424974.0,339934501.0,2026-09-08 20:59:46
684,2026-08-04,Salesforce Inc.,CRM,Technology,Provider_D,USD,558.69,3267600668877.0,55581481301.0,339635426.0,2026-09-08 19:24:37
625,2026-08-04,Tesla Inc.,TSLA,Automotive,Provider_A,USD,436.96,3216925107594.0,185086270907.0,229661146.0,2026-09-08 19:39:17
626,2026-08-04,Tesla Inc.,TSLA,Automotive,Provider_B,USD,436.92,3216582302226.0,185066547549.0,229636672.0,2026-09-08 20:43:24
627,2026-08-04,Tesla Inc.,TSLA,Automotive,Provider_C,USD,438.3,3226755010017.0,185651835825.0,230362917.0,2026-09-08 03:24:29
628,2026-08-04,Tesla Inc.,TSLA,Automotive,Provider_D,USD,437.44,3220446952618.0,185288900791.0,229912575.0,2026-09-08 03:47:38
797,2026-08-04,Texas Instruments,TXN,Technology,Provider_A,USD,151.74,3668837641901.0,311932697221.0,850575036.0,2026-09-08 08:03:04
798,2026-08-04,Texas Instruments,TXN,Technology,Provider_B,USD,151.75,3668930537366.0,311940595399.0,850596573.0,2026-09-08 09:40:32
799,2026-08-04,Texas Instruments,TXN,Technology,Provider_C,USD,151.74,3668736887395.0,311924130850.0,850551677.0,2026-09-08 02:29:49
800,2026-08-04,Texas Instruments,TXN,Technology,Provider_D,USD,379.57500000000005,3670858964839.0,312104554571.0,851043655.0,2026-09-08 17:18:28
769,2026-08-04,UPS,UPS,Industrials,Provider_A,USD,129.52,2103451565191.0,95947256390.0,108211974.0,2026-09-08 02:59:36
770,2026-08-04,UPS,UPS,Industrials,Provider_B,USD,129.92,2109811646370.0,96237366393.0,108539168.0,2026-09-08 19:42:13
771,2026-08-04,UPS,UPS,Industrials,Provider_C,USD,129.57,2104161374172.0,95979633757.0,108248490.0,2026-09-08 09:44:39
772,2026-08-04,UPS,UPS,Industrials,Provider_D,USD,129.58,2104335982565.0,95987598379.0,108257473.0,2026-09-08 21:50:50
765,2026-08-04,Union Pacific,UNP,Industrials,Provider_A,USD,124.67,3551059865585.0,379163148245.0,630605490.0,2026-09-08 02:14:30
766,2026-08-04,Union Pacific,UNP,Industrials,Provider_B,USD,124.62,3549472168190.0,378993622423.0,630323543.0,2026-09-08 08:05:41
767,2026-08-04,Union Pacific,UNP,Industrials,Provider_C,USD,124.18,3537083258404.0,377670801007.0,628123492.0,2026-09-08 13:42:42
768,2026-08-04,Union Pacific,UNP,Industrials,Provider_D,USD,124.62,3549461471054.0,378992480240.0,630321644.0,2026-09-08 12:06:33
785,2026-08-04,Verizon,VZ,Communication,Provider_A,USD,618.94,3876795987069.0,30232270833.0,479995242.0,2026-09-08 13:48:57
786,2026-08-04,Verizon,VZ,Communication,Provider_B,USD,621.09,3890279425066.0,30337418216.0,481664659.0,2026-09-08 04:48:48
787,2026-08-04,Verizon,VZ,Communication,Provider_C,USD,618.06,3871324049179.0,30189599228.0,479317749.0,2026-09-08 16:44:37
788,2026-08-04,Verizon,VZ,Communication,Provider_D,USD,620.91,3889145183957.0,30328573106.0,481524226.0,2026-09-08 02:15:42
633,2026-08-04,Visa Inc.,V,Financials,Provider_A,USD,124.14,1087879092798.0,76146765370.0,268018008.0,2026-09-08 21:01:13
634,2026-08-04,Visa Inc.,V,Financials,Provider_B,USD,124.06,1087174421454.0,76097441466.0,267844400.0,2026-09-08 00:43:05
635,2026-08-04,Visa Inc.,V,Financials,Provider_C,USD,124.18,1088255575789.0,76173117528.0,268110761.0,2026-09-08 11:25:34
636,2026-08-04,Visa Inc.,V,Financials,Provider_D,USD,124.17,1088093371564.0,76161763944.0,268070799.0,2026-09-08 04:13:17
637,2026-08-04,Walmart Inc.,WMT,Consumer,Provider_A,USD,717.0,1299814269688.0,45527663965.0,267434293.0,2026-09-08 18:42:45
638,2026-08-04,Walmart Inc.,WMT,Consumer,Provider_B,USD,722.24,1299577535415.0,45519372043.0,267385585.0,2026-09-08 05:50:47
639,2026-08-04,Walmart Inc.,WMT,Consumer,Provider_C,USD,723.04,1301012450518.0,45569631787.0,267680816.0,2026-09-08 02:14:19
640,2026-08-04,Walmart Inc.,WMT,Consumer,Provider_D,USD,723.85,1302459923370.0,45620331383.0,267978631.0,2026-09-08 14:06:25
733,2026-08-04,Wells Fargo,WFC,Financials,Provider_A,USD,636.04,628991194358.0,11673206074.0,88217769.0,2026-09-08 17:56:03
734,2026-08-04,Wells Fargo,WFC,Financials,Provider_B,USD,637.51,630438562692.0,11700067228.0,88420766.0,2026-09-08 16:42:50
735,2026-08-04,Wells Fargo,WFC,Financials,Provider_C,USD,634.41,627373648962.0,11643186670.0,87990904.0,2026-09-08 00:08:22
736,2026-08-04,Wells Fargo,WFC,Financials,Provider_D,USD,635.81,628759397053.0,11668904237.0,88185259.0,2026-09-08 19:02:42
889,2026-08-05,AMD,AMD,Technology,Provider_A,USD,106.37,1467223224320.0,402579968505.0,262775360.0,2026-09-08 22:44:45
890,2026-08-05,AMD,AMD,Technology,Provider_B,USD,106.64,1470992699442.0,403614245465.0,263450462.0,2026-09-08 05:16:04
891,2026-08-05,AMD,AMD,Technology,Provider_C,USD,106.9,-1474470123011.0,404568388671.0,264073258.0,2026-09-08 20:13:44
892,2026-08-05,AMD,AMD,Technology,Provider_D,USD,106.83,1473631653867.0,404338327644.0,263923091.0,2026-09-08 10:02:01
981,2026-08-05,AT&T,T,Communication,Provider_A,USD,285.65,921716280551.0,383096493970.0,124778577.0,2026-09-08 12:09:29
982,2026-08-05,AT&T,T,Communication,Provider_B,USD,285.73,921979665227.0,383205965560.0,124814233.0,2026-09-08 04:25:24
983,2026-08-05,AT&T,T,Communication,Provider_C,USD,285.69,921832406230.0,383144759734.0,124794298.0,2026-09-08 18:38:45
984,2026-08-05,AT&T,T,Communication,Provider_D,INR,285.6,921542023943.0,383024067024.0,124754987.0,2026-09-08 01:46:03
917,2026-08-05,AbbVie Inc.,ABBV,Healthcare,Provider_A,USD,624.83,3913508626675.0,380237478369.0,674532447.0,2026-09-08 22:16:06
918,2026-08-05,AbbVie Inc.,ABBV,Healthcare,Provider_B,USD,624.91,3913989166900.0,380284167778.0,674615273.0,2026-09-08 01:24:28
919,2026-08-05,AbbVie Inc.,ABBV,Healthcare,Provider_C,USD,624.76,3913089076730.0,380196714791.0,674460134.0,2026-09-08 03:23:38
920,2026-08-05,AbbVie Inc.,ABBV,Healthcare,Provider_D,USD,624.56,3911802360581.0,-380071697128.0,674238355.0,2026-09-08 11:00:19
877,2026-08-05,Adobe Inc.,ADBE,Technology,Provider_A,USD,35.53,2379580535675.0,437392771823.0,481269350.0,2026-09-08 05:28:41
878,2026-08-05,Adobe Inc.,ADBE,Technology,Provider_B,USD,35.44,2373135290258.0,436208065646.0,479965802.0,2026-09-08 01:30:54
879,2026-08-05,Adobe Inc.,ADBE,Technology,Provider_C,USD,35.52,2378290802647.0,437155704871.0,481008502.0,2026-09-08 08:24:10
880,2026-08-05,Adobe Inc.,ADBE,Technology,Provider_D,USD,35.53,2379535439529.0,437384482661.0,481260230.0,2026-09-08 17:00:56
817,2026-08-05,Alphabet Inc.,GOOGL,Communication,Provider_A,USD,473.25,2363417828446.0,322292150417.0,346357714.0,2026-09-08 00:12:59
818,2026-08-05,Alphabet Inc.,GOOGL,Communication,Provider_B,USD,473.6,2365153292774.0,322528810445.0,346612046.0,2026-09-08 00:50:04
819,2026-08-05,Alphabet Inc.,GOOGL,Communication,Provider_C,USD,472.43,2359282687487.0,321728253735.0,345751712.0,2026-09-08 05:51:37
820,2026-08-05,Alphabet Inc.,GOOGL,Communication,Provider_D,USD,471.71,2355714608315.0,321241685555.0,345228811.0,2026-09-08 12:57:06
813,2026-08-05,Amazon.com Inc.,AMZN,Consumer,Provider_A,USD,70.59,1663427448400.0,127451098346.0,161383523.0,2026-09-08 19:55:29
814,2026-08-05,Amazon.com Inc.,AMZN,Consumer,Provider_B,USD,70.64,1664578385321.0,127539282640.0,161495186.0,2026-09-08 20:11:01
815,2026-08-05,Amazon.com Inc.,AMZN,Consumer,Provider_C,USD,70.7,1666042588911.0,127651469291.0,161637241.0,2026-09-08 00:36:18
816,2026-08-05,Amazon.com Inc.,AMZN,Consumer,Provider_D,USD,70.4,1658805805838.0,127096990073.0,160935138.0,2026-09-08 02:48:55
801,2026-08-05,Apple Inc.,AAPL,Technology,Provider_A,USD,709.32,1871496864494.0,50286529332.0,226072065.0,2026-09-08 01:08:58
802,2026-08-05,Apple Inc.,AAPL,Technology,Provider_B,USD,705.71,1861971805289.0,50030594001.0,224921462.0,2026-09-08 02:39:14
803,2026-08-05,Apple Inc.,AAPL,Technology,Provider_C,USD,706.75,1864729427268.0,50104690433.0,225254576.0,2026-09-08 11:45:24
804,2026-08-05,Apple Inc.,AAPL,Technology,Provider_D,USD,707.06,1865541289651.0,50126504918.0,225352647.0,2026-09-08 08:56:30
929,2026-08-05,Bank of America,BAC,Financials,Provider_A,USD,61.82,358362113873.0,173365691435.0,59421595.0,2026-09-08 14:38:05
930,2026-08-05,Bank of America,BAC,Financials,Provider_B,USD,61.81,358317983588.0,173344342423.0,59414278.0,2026-09-08 06:33:59
931,2026-08-05,Bank of America,BAC,Financials,Provider_C,USD,61.88,358690839720.0,173524719919.0,59476102.0,2026-09-08 23:14:56
932,2026-08-05,Bank of America,BAC,Financials,Provider_D,USD,61.71,357723884433.0,173056933662.0,59315767.0,2026-09-08 15:34:33
937,2026-08-05,Berkshire Hathaway,BRK.B,Financials,Provider_A,USD,498.67,1787788935816.0,41355546253.0,90368845.0,2026-09-08 06:44:20
938,2026-08-05,Berkshire Hathaway,BRK.B,Financials,Provider_B,USD,498.21,1786151066831.0,41317658690.0,90286055.0,2026-09-08 01:55:24
939,2026-08-05,Berkshire Hathaway,BRK.B,Financials,Provider_C,USD,496.61,1780423850889.0,41185175409.0,89996556.0,2026-09-08 20:44:08
940,2026-08-05,Berkshire Hathaway,BRK.B,Financials,Provider_D,USD,498.97,1788873151952.0,41380626591.0,90423650.0,2026-09-08 17:24:14
957,2026-08-05,Boeing Co.,BA,Industrials,Provider_A,USD,590.06,721644890147.0,268755428453.0,179133412.0,2026-09-08 17:34:56
958,2026-08-05,Boeing Co.,BA,Industrials,Provider_B,USD,589.61,721082348621.0,268545926396.0,178993773.0,2026-09-08 20:30:07
